Trường,Mã Trường,Ngành,Khối,Năm,Điểm chuẩn
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,67.77,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,75.67,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,72.63,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,77.7,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,66.07,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,73.29,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,69.94,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,73.9,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,72.33,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,71.47,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,72.02,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,69.66,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,67.08,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,68.45,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,82.69,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,72.23,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,61.79,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,63.46,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,70.4,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,71.37,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,62.73,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,61.54,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,63.58,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,68.65,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,65.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,68.09,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,74.05,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,69.7,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,72.13,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,77.7,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,66.48,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,62.86,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,71.57,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,71.47,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,63.06,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,76.43,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,67.73,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,78.66,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,70.76,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,67.85,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,64.87,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,69.66,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,61.03,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,68.53,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,64.63,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,78.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,68.09,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,71.57,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,64.71,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,K00,64.26,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.51,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.52,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.8,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.79,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.77,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.13,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.79,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.73,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.07,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.1,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.12,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.41,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.6,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.83,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.34,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.1,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.38,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.06,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.1,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.63,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.96,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.44,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.27,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.38,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.89,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.59,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.61,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,23.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.35,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.06,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.17,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,23.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.38,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.64,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.92,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.78,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.9,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.4,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.1,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.2,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.29,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.27,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.41,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.69,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.13,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.44,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.7,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.89,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,23,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.61,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.64,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.61,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.29,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.66,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.55,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.51,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.52,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.8,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.79,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.77,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.13,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.79,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.73,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.07,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.1,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.12,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.41,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.6,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.83,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.34,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.1,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.38,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.06,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.1,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.63,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.96,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.44,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.27,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.38,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.89,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.59,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,28.61,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.42,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,23.75,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.35,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.06,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.17,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,23.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.38,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.64,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.92,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.78,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.9,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.4,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.1,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.2,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.29,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.27,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.25,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.41,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.69,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.13,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.44,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.7,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.89,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,23,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.61,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.64,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,27.61,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,25.5,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,26.29,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.66,2025,0
Đại Học Kinh Tế Quốc Dân 2025 chính xác,KHA,,24.55,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; B00; D07,21,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,21,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; B00; D07,20,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,20,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; B00; D07,23.02,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,23.02,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,23.38,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; B00; D07,23.38,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; B00; D07,21.38,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,21.38,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; B00; D07,24.05,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,24.05,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; B00; D07,23.19,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,23.19,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,23.3,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; B03; C01; C02; X02,23.8,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,23.2,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; B03; C01; C02; X02,23.7,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,26.56,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01,26.56,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01,28.12,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,28.12,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; D29,27.27,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,27.27,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01,27.55,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,27.55,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01,28.48,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,28.48,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,23.06,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A01; B03; C01; C02; D07; X02,23.56,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A01; B03; C01; C02; D07; X02,24.21,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,23.71,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,23.7,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; B03; C01; C02; X02,24.2,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,23.9,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; B03; C01; C02; X02,24.4,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,24.3,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; B03; C01; C02; X02,24.8,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,24.13,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; B03; C01; C02; X02,24.63,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,24.3,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; B03; C01; C02; X02,24.8,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01,26.62,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,26.62,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01,27.55,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,27.55,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01,25.58,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,25.58,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; D28,27.85,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,27.85,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; D26,26.55,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,26.55,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01,28.07,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,28.07,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; A01; B00,26.32,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,26.32,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; B00; D07,22.22,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,22.22,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,A00; B00; D07,21.53,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,21.53,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,24.8,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,24.3,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01,24.3,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,B03; C01; C02; X02,24.8,2025,0
Đại Học Bách Khoa Hà Nội 2025 chính xác,BKA,D01; D04,24.86,2025,0
